#tissue.id	Term	go.id	go.term
BTO:0001175	retina	GO:0061298	retina vasculature development in camera-type eye
BTO:0001175	retina	GO:0061299	retina vasculature morphogenesis in camera-type eye
BTO:0001175	retina	GO:0061304	retinal blood vessel morphogenesis
BTO:0001175	retina	GO:0090259	regulation of retinal ganglion cell axon guidance
BTO:0001175	retina	GO:0090260	negative regulation of retinal ganglion cell axon guidance
BTO:0001175	retina	GO:2000495	regulation of cell proliferation involved in compound eye morphogenesis
BTO:0001175	retina	GO:2000496	negative regulation of cell proliferation involved in compound eye morphogenesis
BTO:0001175	retina	GO:2000497	positive regulation of cell proliferation involved in compound eye morphogenesis
BTO:0001177	retinal_pigment_epithelium	GO:0003406	retinal pigment epithelium development
BTO:0001024	retinal_rod	GO:0046548	retinal rod cell development
BTO:0001024	retinal_rod	GO:0060221	retinal rod cell differentiation
BTO:0001024	retinal_rod	GO:0060223	retinal rod cell fate commitment
BTO:0001024	retinal_rod	GO:0060224	regulation of retinal rod cell fate commitment
BTO:0001024	retinal_rod	GO:0060225	positive regulation of retinal rod cell fate commitment
BTO:0001202	saliva	GO:0007431	salivary gland development
BTO:0001202	saliva	GO:0007432	salivary gland boundary specification
BTO:0001202	saliva	GO:0007433	larval salivary gland boundary specification
BTO:0001202	saliva	GO:0007434	adult salivary gland boundary specification
BTO:0001202	saliva	GO:0007435	salivary gland morphogenesis
BTO:0001202	saliva	GO:0007436	larval salivary gland morphogenesis
BTO:0001202	saliva	GO:0007437	adult salivary gland morphogenesis
BTO:0001202	saliva	GO:0021751	salivary nucleus development
BTO:0001202	saliva	GO:0021752	inferior salivary nucleus development
BTO:0001202	saliva	GO:0021753	superior salivary nucleus development
BTO:0001202	saliva	GO:0035070	salivary gland histolysis
BTO:0001202	saliva	GO:0035071	salivary gland cell autophagic cell death
BTO:0001202	saliva	GO:0035072	ecdysone-mediated induction of salivary gland cell autophagic cell death
BTO:0001202	saliva	GO:0044239	salivary polysaccharide catabolic process
BTO:0001202	saliva	GO:0045704	regulation of salivary gland boundary specification
BTO:0001202	saliva	GO:0045705	negative regulation of salivary gland boundary specification
BTO:0001202	saliva	GO:0045706	positive regulation of salivary gland boundary specification
BTO:0001202	saliva	GO:0045707	regulation of adult salivary gland boundary specification
BTO:0001202	saliva	GO:0045708	regulation of larval salivary gland boundary specification
BTO:0001202	saliva	GO:0045709	negative regulation of adult salivary gland boundary specification
BTO:0001202	saliva	GO:0045710	negative regulation of larval salivary gland boundary specification
BTO:0001202	saliva	GO:0045711	positive regulation of adult salivary gland boundary specification
BTO:0001202	saliva	GO:0045712	positive regulation of larval salivary gland boundary specification
BTO:0001202	saliva	GO:0046541	saliva secretion
BTO:0001202	saliva	GO:0046877	regulation of saliva secretion
BTO:0001202	saliva	GO:0046878	positive regulation of saliva secretion
BTO:0001202	saliva	GO:0060445	branching involved in salivary gland morphogenesis
BTO:0001202	saliva	GO:0060639	positive regulation of salivary gland formation by mesenchymal-epithelial signaling
BTO:0001202	saliva	GO:0060661	submandibular salivary gland formation
BTO:0001202	saliva	GO:0060662	salivary gland cavitation
BTO:0001202	saliva	GO:0060663	apoptosis involved in salivary gland cavitation
BTO:0001202	saliva	GO:0060664	epithelial cell proliferation involved in salivary gland morphogenesis
BTO:0001202	saliva	GO:0060665	regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling
BTO:0001202	saliva	GO:0060666	dichotomous subdivision of terminal units involved in salivary gland branching
BTO:0001202	saliva	GO:0060667	branch elongation involved in salivary gland morphogenesis
BTO:0001202	saliva	GO:0060668	regulation of branching involved in salivary gland morphogenesis by extracellular matrix-epithelial cell signaling
BTO:0001202	saliva	GO:0060683	regulation of branching involved in salivary gland morphogenesis by epithelial-mesenchymal signaling
BTO:0001202	saliva	GO:0060689	cell differentiation involved in salivary gland development
BTO:0001202	saliva	GO:0060690	epithelial cell differentiation involved in salivary gland development
BTO:0001202	saliva	GO:0060691	epithelial cell maturation involved in salivary gland development
BTO:0001202	saliva	GO:0060692	mesenchymal cell differentiation involved in salivary gland development
BTO:0001202	saliva	GO:0060693	regulation of branching involved in salivary gland morphogenesis
BTO:0001202	saliva	GO:0060704	acinar cell differentiation involved in salivary gland development
BTO:0001202	saliva	GO:0060705	neuron differentiation involved in salivary gland development
BTO:0001203	salivary_gland	GO:0007431	salivary gland development
BTO:0001203	salivary_gland	GO:0007432	salivary gland boundary specification
BTO:0001203	salivary_gland	GO:0007433	larval salivary gland boundary specification
BTO:0001203	salivary_gland	GO:0007434	adult salivary gland boundary specification
BTO:0001203	salivary_gland	GO:0007435	salivary gland morphogenesis
BTO:0001203	salivary_gland	GO:0007436	larval salivary gland morphogenesis
BTO:0001203	salivary_gland	GO:0007437	adult salivary gland morphogenesis
BTO:0001203	salivary_gland	GO:0035070	salivary gland histolysis
BTO:0001203	salivary_gland	GO:0035071	salivary gland cell autophagic cell death
BTO:0001203	salivary_gland	GO:0035072	ecdysone-mediated induction of salivary gland cell autophagic cell death
BTO:0001203	salivary_gland	GO:0045704	regulation of salivary gland boundary specification
BTO:0001203	salivary_gland	GO:0045705	negative regulation of salivary gland boundary specification
BTO:0001203	salivary_gland	GO:0045706	positive regulation of salivary gland boundary specification
BTO:0001203	salivary_gland	GO:0045707	regulation of adult salivary gland boundary specification
BTO:0001203	salivary_gland	GO:0045708	regulation of larval salivary gland boundary specification
BTO:0001203	salivary_gland	GO:0045709	negative regulation of adult salivary gland boundary specification
BTO:0001203	salivary_gland	GO:0045710	negative regulation of larval salivary gland boundary specification
BTO:0001203	salivary_gland	GO:0045711	positive regulation of adult salivary gland boundary specification
BTO:0001203	salivary_gland	GO:0045712	positive regulation of larval salivary gland boundary specification
BTO:0001203	salivary_gland	GO:0060445	branching involved in salivary gland morphogenesis
BTO:0001203	salivary_gland	GO:0060639	positive regulation of salivary gland formation by mesenchymal-epithelial signaling
BTO:0001203	salivary_gland	GO:0060661	submandibular salivary gland formation
BTO:0001203	salivary_gland	GO:0060662	salivary gland cavitation
BTO:0001203	salivary_gland	GO:0060663	apoptosis involved in salivary gland cavitation
BTO:0001203	salivary_gland	GO:0060664	epithelial cell proliferation involved in salivary gland morphogenesis
BTO:0001203	salivary_gland	GO:0060665	regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling
BTO:0001203	salivary_gland	GO:0060666	dichotomous subdivision of terminal units involved in salivary gland branching
BTO:0001203	salivary_gland	GO:0060667	branch elongation involved in salivary gland morphogenesis
BTO:0001203	salivary_gland	GO:0060668	regulation of branching involved in salivary gland morphogenesis by extracellular matrix-epithelial cell signaling
BTO:0001203	salivary_gland	GO:0060683	regulation of branching involved in salivary gland morphogenesis by epithelial-mesenchymal signaling
BTO:0001203	salivary_gland	GO:0060689	cell differentiation involved in salivary gland development
BTO:0001203	salivary_gland	GO:0060690	epithelial cell differentiation involved in salivary gland development
BTO:0001203	salivary_gland	GO:0060691	epithelial cell maturation involved in salivary gland development
BTO:0001203	salivary_gland	GO:0060692	mesenchymal cell differentiation involved in salivary gland development
BTO:0001203	salivary_gland	GO:0060693	regulation of branching involved in salivary gland morphogenesis
BTO:0001203	salivary_gland	GO:0060704	acinar cell differentiation involved in salivary gland development
BTO:0001203	salivary_gland	GO:0060705	neuron differentiation involved in salivary gland development
BTO:0001809	scalp	GO:0042640	anagen
BTO:0001809	scalp	GO:0051884	regulation of anagen
BTO:0001809	scalp	GO:0051885	positive regulation of anagen
BTO:0001809	scalp	GO:0051886	negative regulation of anagen
BTO:0001220	schwann_cell	GO:0010624	regulation of Schwann cell proliferation
BTO:0001220	schwann_cell	GO:0010625	positive regulation of Schwann cell proliferation
BTO:0001220	schwann_cell	GO:0010626	negative regulation of Schwann cell proliferation
BTO:0001220	schwann_cell	GO:0014010	Schwann cell proliferation
BTO:0001220	schwann_cell	GO:0014011	Schwann cell proliferation involved in axon regeneration
BTO:0001220	schwann_cell	GO:0014037	Schwann cell differentiation
BTO:0001220	schwann_cell	GO:0014038	regulation of Schwann cell differentiation
BTO:0001220	schwann_cell	GO:0014039	negative regulation of Schwann cell differentiation
BTO:0001220	schwann_cell	GO:0014040	positive regulation of Schwann cell differentiation
BTO:0001220	schwann_cell	GO:0014044	Schwann cell development
BTO:0001220	schwann_cell	GO:0022011	myelination in peripheral nervous system
BTO:0001220	schwann_cell	GO:0032287	peripheral nervous system myelin maintenance
BTO:0001220	schwann_cell	GO:0032290	peripheral nervous system myelin formation
BTO:0001980	sebaceous_gland	GO:0001949	sebaceous gland cell differentiation
BTO:0001980	sebaceous_gland	GO:0048733	sebaceous gland development
BTO:0001980	sebaceous_gland	GO:0060791	sebaceous gland placode formation
BTO:0001230	semen	GO:0001675	acrosome assembly
BTO:0001230	semen	GO:0007283	spermatogenesis
BTO:0001230	semen	GO:0007284	spermatogonial cell division
BTO:0001230	semen	GO:0007285	primary spermatocyte growth
BTO:0001230	semen	GO:0007286	spermatid development
BTO:0001230	semen	GO:0007287	Nebenkern assembly
BTO:0001230	semen	GO:0007288	sperm axoneme assembly
BTO:0001230	semen	GO:0007289	spermatid nucleus differentiation
BTO:0001230	semen	GO:0007290	spermatid nucleus elongation
BTO:0001230	semen	GO:0007291	sperm individualization
BTO:0001230	semen	GO:0007321	sperm displacement
BTO:0001230	semen	GO:0007339	binding of sperm to zona pellucida
BTO:0001230	semen	GO:0007342	fusion of sperm to egg plasma membrane
BTO:0001230	semen	GO:0009559	embryo sac central cell differentiation
BTO:0001230	semen	GO:0010197	polar nucleus fusion
BTO:0001230	semen	GO:0030317	sperm motility
BTO:0001230	semen	GO:0030382	sperm mitochondrion organization
BTO:0001230	semen	GO:0030724	testicular fusome organization
BTO:0001230	semen	GO:0030726	male germline ring canal formation
BTO:0001230	semen	GO:0035036	sperm-egg recognition
BTO:0001230	semen	GO:0035037	sperm entry
BTO:0001230	semen	GO:0035040	sperm nuclear envelope removal
BTO:0001230	semen	GO:0035041	sperm chromatin decondensation
BTO:0001230	semen	GO:0035042	fertilization, exchange of chromosomal proteins
BTO:0001230	semen	GO:0035044	sperm aster formation
BTO:0001230	semen	GO:0035045	sperm plasma membrane disassembly
BTO:0001230	semen	GO:0035092	sperm chromatin condensation
BTO:0001230	semen	GO:0035093	spermatogenesis, exchange of chromosomal proteins
BTO:0001230	semen	GO:0035211	spermathecum morphogenesis
BTO:0001230	semen	GO:0042713	sperm ejaculation
BTO:0001230	semen	GO:0043012	regulation of fusion of sperm to egg plasma membrane
BTO:0001230	semen	GO:0043013	negative regulation of fusion of sperm to egg plasma membrane
BTO:0001230	semen	GO:0045691	regulation of embryo sac central cell differentiation
BTO:0001230	semen	GO:0045692	negative regulation of embryo sac central cell differentiation
BTO:0001230	semen	GO:0045693	positive regulation of embryo sac central cell differentiation
BTO:0001230	semen	GO:0045700	regulation of spermatid nuclear differentiation
BTO:0001230	semen	GO:0045701	negative regulation of spermatid nuclear differentiation
BTO:0001230	semen	GO:0045702	positive regulation of spermatid nuclear differentiation
BTO:0001230	semen	GO:0046203	spermidine catabolic process
BTO:0001230	semen	GO:0046205	nor-spermidine catabolic process
BTO:0001230	semen	GO:0046692	sperm competition
BTO:0001230	semen	GO:0046693	sperm storage
BTO:0001230	semen	GO:0046694	sperm incapacitation
BTO:0001230	semen	GO:0048133	male germ-line stem cell division
BTO:0001230	semen	GO:0048136	male germ-line cyst formation
BTO:0001230	semen	GO:0048137	spermatocyte division
BTO:0001230	semen	GO:0048140	male germ-line cyst encapsulation
BTO:0001230	semen	GO:0048240	sperm capacitation
BTO:0001230	semen	GO:0048515	spermatid differentiation
BTO:0001230	semen	GO:0050983	spermidine catabolic process to deoxyhypusine, using deoxyhypusine synthase
BTO:0001230	semen	GO:0060468	prevention of polyspermy
BTO:0001230	semen	GO:0060471	cortical granule exocytosis
BTO:0001230	semen	GO:0060472	positive regulation of cortical granule exocytosis by elevation of cytosolic calcium ion concentration
BTO:0001230	semen	GO:0060474	positive regulation of sperm motility involved in capacitation
BTO:0001230	semen	GO:0070684	seminal clot liquefaction
BTO:0001230	semen	GO:0080155	regulation of double fertilization forming a zygote and endosperm
BTO:0001230	semen	GO:2000359	regulation of binding of sperm to zona pellucida
BTO:0001230	semen	GO:2000360	negative regulation of binding of sperm to zona pellucida
BTO:0001234	seminal_vesicle	GO:0061107	seminal vesicle development
BTO:0001234	seminal_vesicle	GO:0061108	seminal vesicle epithelium development
BTO:0001235	seminiferous_tubule	GO:0072520	seminiferous tubule development
BTO:0001238	sertoli_cell	GO:0060008	Sertoli cell differentiation
BTO:0001238	sertoli_cell	GO:0060009	Sertoli cell development
BTO:0001238	sertoli_cell	GO:0060010	Sertoli cell fate commitment
BTO:0001238	sertoli_cell	GO:0060011	Sertoli cell proliferation
BTO:0001103	skeletal_muscle	GO:0002074	extraocular skeletal muscle development
BTO:0001103	skeletal_muscle	GO:0002075	somitomeric trunk muscle development
BTO:0001103	skeletal_muscle	GO:0002086	diaphragm contraction
BTO:0001103	skeletal_muscle	GO:0003009	skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0003010	voluntary skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0003011	involuntary skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0003167	atrioventricular bundle cell differentiation
BTO:0001103	skeletal_muscle	GO:0003168	cardiac Purkinje fiber cell differentiation
BTO:0001103	skeletal_muscle	GO:0003220	left ventricular cardiac muscle tissue morphogenesis
BTO:0001103	skeletal_muscle	GO:0003221	right ventricular cardiac muscle tissue morphogenesis
BTO:0001103	skeletal_muscle	GO:0003222	ventricular trabecular myocardium morphogenesis
BTO:0001103	skeletal_muscle	GO:0003223	ventricular compact myocardium morphogenesis
BTO:0001103	skeletal_muscle	GO:0003224	left ventricular compact myocardium morphogenesis
BTO:0001103	skeletal_muscle	GO:0003225	left ventricular trabecular myocardium morphogenesis
BTO:0001103	skeletal_muscle	GO:0003226	right ventricular compact myocardium morphogenesis
BTO:0001103	skeletal_muscle	GO:0003227	right ventricular trabecular myocardium morphogenesis
BTO:0001103	skeletal_muscle	GO:0003228	atrial cardiac muscle tissue development
BTO:0001103	skeletal_muscle	GO:0003229	ventricular cardiac muscle tissue development
BTO:0001103	skeletal_muscle	GO:0003245	cardiac muscle tissue growth involved in heart morphogenesis
BTO:0001103	skeletal_muscle	GO:0003246	embryonic cardiac muscle cell growth involved in heart morphogenesis
BTO:0001103	skeletal_muscle	GO:0003247	post-embryonic cardiac muscle cell growth involved in heart morphogenesis
BTO:0001103	skeletal_muscle	GO:0003300	cardiac muscle hypertrophy
BTO:0001103	skeletal_muscle	GO:0003301	physiological cardiac muscle hypertrophy
BTO:0001103	skeletal_muscle	GO:0003350	pulmonary myocardium development
BTO:0001103	skeletal_muscle	GO:0006941	striated muscle contraction
BTO:0001103	skeletal_muscle	GO:0006942	regulation of striated muscle contraction
BTO:0001103	skeletal_muscle	GO:0007519	skeletal muscle tissue development
BTO:0001103	skeletal_muscle	GO:0007520	myoblast fusion
BTO:0001103	skeletal_muscle	GO:0007525	somatic muscle development
BTO:0001103	skeletal_muscle	GO:0007526	larval somatic muscle development
BTO:0001103	skeletal_muscle	GO:0007527	adult somatic muscle development
BTO:0001103	skeletal_muscle	GO:0007528	neuromuscular junction development
BTO:0001103	skeletal_muscle	GO:0007529	establishment of synaptic specificity at neuromuscular junction
BTO:0001103	skeletal_muscle	GO:0008582	regulation of synaptic growth at neuromuscular junction
BTO:0001103	skeletal_muscle	GO:0010611	regulation of cardiac muscle hypertrophy
BTO:0001103	skeletal_muscle	GO:0010612	regulation of cardiac muscle adaptation
BTO:0001103	skeletal_muscle	GO:0010613	positive regulation of cardiac muscle hypertrophy
BTO:0001103	skeletal_muscle	GO:0010614	negative regulation of cardiac muscle hypertrophy
BTO:0001103	skeletal_muscle	GO:0010615	positive regulation of cardiac muscle adaptation
BTO:0001103	skeletal_muscle	GO:0010616	negative regulation of cardiac muscle adaptation
BTO:0001103	skeletal_muscle	GO:0010658	striated muscle cell apoptosis
BTO:0001103	skeletal_muscle	GO:0010659	cardiac muscle cell apoptosis
BTO:0001103	skeletal_muscle	GO:0010662	regulation of striated muscle cell apoptosis
BTO:0001103	skeletal_muscle	GO:0010663	positive regulation of striated muscle cell apoptosis
BTO:0001103	skeletal_muscle	GO:0010664	negative regulation of striated muscle cell apoptosis
BTO:0001103	skeletal_muscle	GO:0010665	regulation of cardiac muscle cell apoptosis
BTO:0001103	skeletal_muscle	GO:0010666	positive regulation of cardiac muscle cell apoptosis
BTO:0001103	skeletal_muscle	GO:0010667	negative regulation of cardiac muscle cell apoptosis
BTO:0001103	skeletal_muscle	GO:0010830	regulation of myotube differentiation
BTO:0001103	skeletal_muscle	GO:0010831	positive regulation of myotube differentiation
BTO:0001103	skeletal_muscle	GO:0010832	negative regulation of myotube differentiation
BTO:0001103	skeletal_muscle	GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion
BTO:0001103	skeletal_muscle	GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling
BTO:0001103	skeletal_muscle	GO:0014703	oscillatory muscle contraction
BTO:0001103	skeletal_muscle	GO:0014706	striated muscle tissue development
BTO:0001103	skeletal_muscle	GO:0014707	branchiomeric skeletal muscle development
BTO:0001103	skeletal_muscle	GO:0014708	regulation of somitomeric trunk muscle development
BTO:0001103	skeletal_muscle	GO:0014709	positive regulation of somitomeric trunk muscle development
BTO:0001103	skeletal_muscle	GO:0014710	negative regulation of somitomeric trunk muscle development
BTO:0001103	skeletal_muscle	GO:0014711	regulation of branchiomeric skeletal muscle development
BTO:0001103	skeletal_muscle	GO:0014712	positive regulation of branchiomeric skeletal muscle development
BTO:0001103	skeletal_muscle	GO:0014713	negative regulation of branchiomeric skeletal muscle development
BTO:0001103	skeletal_muscle	GO:0014716	satellite cell asymmetric division involved in skeletal muscle regeneration
BTO:0001103	skeletal_muscle	GO:0014717	regulation of satellite cell activation involved in skeletal muscle regeneration
BTO:0001103	skeletal_muscle	GO:0014718	positive regulation of satellite cell activation involved in skeletal muscle regeneration
BTO:0001103	skeletal_muscle	GO:0014720	tonic skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0014721	twitch skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0014722	regulation of skeletal muscle contraction by calcium ion signaling
BTO:0001103	skeletal_muscle	GO:0014723	regulation of skeletal muscle contraction by modulation of calcium ion sensitivity of myofibril
BTO:0001103	skeletal_muscle	GO:0014724	regulation of twitch skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0014725	regulation of extraocular skeletal muscle development
BTO:0001103	skeletal_muscle	GO:0014726	negative regulation of extraocular skeletal muscle development
BTO:0001103	skeletal_muscle	GO:0014727	positive regulation of extraocular skeletal muscle development
BTO:0001103	skeletal_muscle	GO:0014728	regulation of the force of skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0014729	regulation of the velocity of shortening of skeletal muscle modulating contraction
BTO:0001103	skeletal_muscle	GO:0014730	skeletal muscle regeneration at neuromuscular junction
BTO:0001103	skeletal_muscle	GO:0014732	skeletal muscle atrophy
BTO:0001103	skeletal_muscle	GO:0014733	regulation of skeletal muscle adaptation
BTO:0001103	skeletal_muscle	GO:0014734	skeletal muscle hypertrophy
BTO:0001103	skeletal_muscle	GO:0014746	regulation of tonic skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0014747	positive regulation of tonic skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0014748	negative regulation of tonic skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0014809	regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion
BTO:0001103	skeletal_muscle	GO:0014810	positive regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion
BTO:0001103	skeletal_muscle	GO:0014811	negative regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion
BTO:0001103	skeletal_muscle	GO:0014813	satellite cell commitment
BTO:0001103	skeletal_muscle	GO:0014815	initiation of satellite cell activation by growth factor signalling, involved in skeletal muscle regeneration
BTO:0001103	skeletal_muscle	GO:0014816	satellite cell differentiation
BTO:0001103	skeletal_muscle	GO:0014817	satellite cell fate specification
BTO:0001103	skeletal_muscle	GO:0014818	satellite cell fate determination
BTO:0001103	skeletal_muscle	GO:0014819	regulation of skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0014833	satellite cell asymmetric division
BTO:0001103	skeletal_muscle	GO:0014834	satellite cell maintenance involved in skeletal muscle regeneration
BTO:0001103	skeletal_muscle	GO:0014835	myoblast cell differentiation involved in skeletal muscle regeneration
BTO:0001103	skeletal_muscle	GO:0014836	myoblast cell fate commitment involved in skeletal muscle regeneration
BTO:0001103	skeletal_muscle	GO:0014837	myoblast cell fate determination involved in skeletal muscle regeneration
BTO:0001103	skeletal_muscle	GO:0014838	myoblast cell fate specification involved in skeletal muscle regeneration
BTO:0001103	skeletal_muscle	GO:0014839	myoblast migration involved in skeletal muscle regeneration
BTO:0001103	skeletal_muscle	GO:0014844	myoblast cell proliferation involved in skeletal muscle regeneration
BTO:0001103	skeletal_muscle	GO:0014852	regulation of skeletal muscle contraction by neural stimulation via neuromuscular junction
BTO:0001103	skeletal_muscle	GO:0014853	regulation of excitatory postsynaptic membrane potential involved in skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0014855	striated muscle cell proliferation
BTO:0001103	skeletal_muscle	GO:0014856	skeletal muscle cell proliferation
BTO:0001103	skeletal_muscle	GO:0014857	regulation of skeletal muscle cell proliferation
BTO:0001103	skeletal_muscle	GO:0014858	positive regulation of skeletal muscle cell proliferation
BTO:0001103	skeletal_muscle	GO:0014859	negative regulation of skeletal muscle cell proliferation
BTO:0001103	skeletal_muscle	GO:0014860	neurotransmitter secretion involved in regulation of skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0014861	regulation of skeletal muscle contraction via membrane action potential
BTO:0001103	skeletal_muscle	GO:0014862	regulation of skeletal muscle contraction by chemo-mechanical energy conversion
BTO:0001103	skeletal_muscle	GO:0014866	skeletal myofibril assembly
BTO:0001103	skeletal_muscle	GO:0014868	cross bridge cycling involved in regulation of the velocity of shortening in skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0014871	cross bridge formation involved in regulation of the velocity of shortening in skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0014880	regulation of muscle filament sliding involved in regulation of the velocity of shortening in skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0014883	transition between fast and slow fiber
BTO:0001103	skeletal_muscle	GO:0014886	transition between slow and fast fiber
BTO:0001103	skeletal_muscle	GO:0014887	cardiac muscle adaptation
BTO:0001103	skeletal_muscle	GO:0014888	striated muscle adaptation
BTO:0001103	skeletal_muscle	GO:0014891	striated muscle atrophy
BTO:0001103	skeletal_muscle	GO:0014897	striated muscle hypertrophy
BTO:0001103	skeletal_muscle	GO:0014898	cardiac muscle hypertrophy in response to stress
BTO:0001103	skeletal_muscle	GO:0014899	cardiac muscle atrophy
BTO:0001103	skeletal_muscle	GO:0014901	satellite cell activation involved in skeletal muscle regeneration
BTO:0001103	skeletal_muscle	GO:0014902	myotube differentiation
BTO:0001103	skeletal_muscle	GO:0014904	myotube cell development
BTO:0001103	skeletal_muscle	GO:0014905	myoblast fusion involved in skeletal muscle regeneration
BTO:0001103	skeletal_muscle	GO:0014906	myotube cell development involved in skeletal muscle regeneration
BTO:0001103	skeletal_muscle	GO:0014908	myotube differentiation involved in skeletal muscle regeneration
BTO:0001103	skeletal_muscle	GO:0014915	regulation of muscle filament sliding speed involved in regulation of the velocity of shortening in skeletal muscle contraction
BTO:0001103	skeletal_muscle	GO:0016202	regulation of striated muscle tissue development
BTO:0001103	skeletal_muscle	GO:0016203	muscle attachment
BTO:0001103	skeletal_muscle	GO:0016204	determination of muscle attachment site
BTO:0001103	skeletal_muscle	GO:0030239	myofibril assembly
BTO:0001103	skeletal_muscle	GO:0030240	skeletal muscle thin filament assembly
BTO:0001103	skeletal_muscle	GO:0030241	skeletal muscle myosin thick filament assembly
BTO:0001103	skeletal_muscle	GO:0031443	fast-twitch skeletal muscle fiber contraction
BTO:0001103	skeletal_muscle	GO:0031444	slow-twitch skeletal muscle fiber contraction
BTO:0001103	skeletal_muscle	GO:0031446	regulation of fast-twitch skeletal muscle fiber contraction
BTO:0001103	skeletal_muscle	GO:0031447	negative regulation of fast-twitch skeletal muscle fiber contraction
BTO:0001103	skeletal_muscle	GO:0031448	positive regulation of fast-twitch skeletal muscle fiber contraction
BTO:0001103	skeletal_muscle	GO:0031449	regulation of slow-twitch skeletal muscle fiber contraction
BTO:0001103	skeletal_muscle	GO:0031450	negative regulation of slow-twitch skeletal muscle fiber contraction
BTO:0001103	skeletal_muscle	GO:0031451	positive regulation of slow-twitch skeletal muscle fiber contraction
BTO:0001103	skeletal_muscle	GO:0035645	enteric smooth muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:0042062	long-term strengthening of neuromuscular junction
BTO:0001103	skeletal_muscle	GO:0043403	skeletal muscle tissue regeneration
BTO:0001103	skeletal_muscle	GO:0043415	positive regulation of skeletal muscle tissue regeneration
BTO:0001103	skeletal_muscle	GO:0043416	regulation of skeletal muscle tissue regeneration
BTO:0001103	skeletal_muscle	GO:0043417	negative regulation of skeletal muscle tissue regeneration
BTO:0001103	skeletal_muscle	GO:0043501	skeletal muscle adaptation
BTO:0001103	skeletal_muscle	GO:0043503	skeletal muscle fiber adaptation
BTO:0001103	skeletal_muscle	GO:0045214	sarcomere organization
BTO:0001103	skeletal_muscle	GO:0045661	regulation of myoblast differentiation
BTO:0001103	skeletal_muscle	GO:0045662	negative regulation of myoblast differentiation
BTO:0001103	skeletal_muscle	GO:0045663	positive regulation of myoblast differentiation
BTO:0001103	skeletal_muscle	GO:0045843	negative regulation of striated muscle tissue development
BTO:0001103	skeletal_muscle	GO:0045844	positive regulation of striated muscle tissue development
BTO:0001103	skeletal_muscle	GO:0045886	negative regulation of synaptic growth at neuromuscular junction
BTO:0001103	skeletal_muscle	GO:0045887	positive regulation of synaptic growth at neuromuscular junction
BTO:0001103	skeletal_muscle	GO:0045988	negative regulation of striated muscle contraction
BTO:0001103	skeletal_muscle	GO:0045989	positive regulation of striated muscle contraction
BTO:0001103	skeletal_muscle	GO:0048630	skeletal muscle tissue growth
BTO:0001103	skeletal_muscle	GO:0048631	regulation of skeletal muscle tissue growth
BTO:0001103	skeletal_muscle	GO:0048632	negative regulation of skeletal muscle tissue growth
BTO:0001103	skeletal_muscle	GO:0048633	positive regulation of skeletal muscle tissue growth
BTO:0001103	skeletal_muscle	GO:0048641	regulation of skeletal muscle tissue development
BTO:0001103	skeletal_muscle	GO:0048642	negative regulation of skeletal muscle tissue development
BTO:0001103	skeletal_muscle	GO:0048643	positive regulation of skeletal muscle tissue development
BTO:0001103	skeletal_muscle	GO:0048738	cardiac muscle tissue development
BTO:0001103	skeletal_muscle	GO:0048739	cardiac muscle fiber development
BTO:0001103	skeletal_muscle	GO:0048741	skeletal muscle fiber development
BTO:0001103	skeletal_muscle	GO:0048742	regulation of skeletal muscle fiber development
BTO:0001103	skeletal_muscle	GO:0048743	positive regulation of skeletal muscle fiber development
BTO:0001103	skeletal_muscle	GO:0048744	negative regulation of skeletal muscle fiber development
BTO:0001103	skeletal_muscle	GO:0048747	muscle fiber development
BTO:0001103	skeletal_muscle	GO:0048769	sarcomerogenesis
BTO:0001103	skeletal_muscle	GO:0051124	synaptic growth at neuromuscular junction
BTO:0001103	skeletal_muscle	GO:0051145	smooth muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:0051146	striated muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:0051150	regulation of smooth muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:0051151	negative regulation of smooth muscle cell differentiation
